Var1,Freq
"Greece: Epirus, Metsovo, Tsumerka Mts., Mt. Peristeri S, 2000 m asl.",1
"Greece: Epirus, N Metsovo, Milia",1
"Greece: Epirus, Potamia Umg.",1
"Greece: Epirus, Thesprotia district, Lista, SW 2 km",1
Greece: Erithropotamus: Mikro Derio,1
Greece: Erymanthos,1
"Greece: Euboia Isl., Evia (cent.), Mt. Dirfis, 5.2 km SW of Stropones",1
Greece: Euboia Island,1
"Greece: Euboia Island, Petalii Islands, Fountas Islet",1
Greece: Evdilos,1
"Greece: Evia Island, Psachna, Mesapios River",1
"Greece: Evia, Steni Dirfyos",1
"Greece: Evinos River, Kokori",1
Greece: Evros river,1
"Greece: Evros, 3 km SW Dadia",1
"Greece: Evros, Alexandropolis",1
"Greece: Evros, Evros Delta",1
"Greece: Evros, Pessano",1
"Greece: Evvia, Mantoudi, rocks",1
Greece: Evvoia island,1
Greece: Exostis,1
Greece: Farsala,1
Greece: Florina,1
"Greece: Florina district, Agios Achillios N 0.5 km",1
"Greece: Florina district, Krystallopigi",1
Greece: Florina Province,1
"Greece: Florina, 9 km. W of Florina town",1
"Greece: Florina, Antartiko, Triklario Mts.",1
"Greece: Florina, Pissoderi, Triklario Mts.",1
"Greece: Fokida, 2 3 km. south of Vounihora",1
Greece: Galatas,1
Greece: Gargalianoi,1
"Greece: Gavathas, Kampos",1
Greece: Gavradia,1
Greece: Geoponika,1
"Greece: Gerakari, Rethymno, Crete",1
Greece: Gerani,1
Greece: Glaukos river at Souli,1
Greece: Golf of Corinth,1
"Greece: Gramos Mts, Aetomilitsa",1
"Greece: Gramos, Aetomilitsa",1
"Greece: Gratini, Amygdalorema stream",1
"Greece: Grecia Peloponneso, Gerolimenas",1
"Greece: Grevena district, Spileo N 0.5 km",1
"Greece: Grevena district, Zakas E 3 km",1
Greece: Hasia Mts.,1
Greece: HCMR Crete,1
Greece: Heraklio,1
Greece: Ikaria isl.,1
Greece: Ioaninna,1
"Greece: Ioannina Lake SE side, Kastritsa, rocks on the N side of the mount",1
Greece: Ionina sea,1
"Greece: Ipiros, Mt.Nemerska, near Konitsa",1
"Greece: Island Kefalonia, Poros",1
"Greece: Island Kerkyra, Gefira",1
Greece: Island of Lesbos,1
Greece: Isle of Lesbos,1
Greece: Itea,1
"Greece: Ithaka, Mon. Taxiarchon",1
"Greece: Kalloni, 4.7 km W of Filia",1
"Greece: Kalloni, 4.7 km. W of Filia",1
Greece: Kamaris: Euboia,1
Greece: Kaminia,1
Greece: Kandila,1
"Greece: Kardamili, Exohori",1
Greece: Karpanisi,1
"Greece: Karpathos, Achata Beach",1
"Greece: Karpathos, Pigadia",1
Greece: Karytaina,1
"Greece: Kastoria district, Driovouno",1
Greece: Katafourko,1
Greece: Kato Figaleia,1
"Greece: Kavala, 2 km S of Stavroupoli, Nestos river",1
"Greece: Kavala, AetoliaAcarnania",1
"Greece: Kavala, Kavala fortress",1
Greece: Kefalonia,1
"Greece: Kefalonia, Poros, limestone gorge",1
Greece: Kerkyra,1
"Greece: Kerkyra (Corfu), Pantokratoras mt., Petaleia",1
"Greece: Kifissos (Beotia), Lake Yliki",1
"Greece: Kifissos (Beotia), Yliki Lake",1
Greece: Kilkis,1
Greece: Kimi Aliveri,1
Greece: Kineta,1
Greece: Kithira,1
"Greece: Kolymbari, W Crete",1
Greece: Konitsa,1
"Greece: Konitsa, Plagia",1
"Greece: Konitsa, Stauros ridge NW of the village Aetomilitsa",1
Greece: Kontarolaka,1
"Greece: Korfu, 10 km SW Kerkyra, Kato Garouna",1
"Greece: Korfu, 15 km N Kerkyra, Mt. Pantokratoras, Paelo Chorio",1
"Greece: Korfu, 20 kmNW Kerkyra, Makrades",1
"Greece: Korfu, 24 km S Kerkyra, S Perivoli",1
"Greece: Korfu, Kassiopi",1
"Greece: Korinth, Akrocorinth",1
Greece: Korydalos,1
Greece: Kos isl.,1
"Greece: Kos, Paleo Pyli",1
"Greece: Koula, Echinos outside Xanthi",1
Greece: Kourna monastery,1
"Greece: Kourna Monastery, Chios",1
Greece: Kouteli,1
"Greece: Kozani, bridge Nearida Servia",1
Greece: Kranoula,1
Greece: Kremidi,1
"Greece: Kreta W, Levka Ori, Imbros, above the Imbros Gorge",1
"Greece: Kreta, Anogia",1
"Greece: Kreta, Georgiupoli",1
"Greece: Kreta, Lassithi",1
"Greece: Kreta, Omalos Plateau",1
"Greece: Kriti, Iraklion",1
"Greece: Kriti, Namos Hania",1
"Greece: Kriti, Sfakia",1
"Greece: Krya Vrysi, Crete isl.",1
Greece: Kyllini,1
Greece: Kythira isl.,1
"Greece: Laconia, Sparti, Mystras",1
"Greece: Laerma, Rhodes",1
"Greece: Laerma, Rhodos",1
"Greece: Lagoon fish traps, local fish market",1
Greece: Lake Karla,1
Greece: Lake Mikri Prespa at the former Hydrobiological Institute Mikrolimni,1
Greece: Lake Orestiada,1
Greece: Lake Trichonida at Loutres Mirtias,1
Greece: Lake Volvi,1
"Greece: Lakonia, Nea Marathea",1
"Greece: Larisa, Farsala",1
"Greece: Lefka Ori, Sfakianes madares, Chania",1
"Greece: Lefkas, Genli",1
"Greece: Lepetimnos village to Agia Anna, Lesvos Island",1
Greece: Leros Island,1
"Greece: Lesbos, 2 km. W of Filia",1
"Greece: Lesbos, Apothikes",1
"Greece: Lesbos, Mytilini, castle",1
Greece: Lesvos isl.,1
"Greece: Lesvos, Keramia",1
"Greece: Lesvos, south of Pelopi",1
"Greece: Litheos River, Pinios basin",1
"Greece: Litokhoron, Mt. Olympus",1
"Greece: loannina, Aspraggeli, Zagoria Mts.",1
"Greece: loannina, Kipoi, Zagoria Mts.",1
Greece: Loutra Loutrakiou,1
Greece: Lykouria,1
"Greece: Lykovounia, Chora Trifillias",1
"Greece: Macedonia, Volakas, Mt. Falakro (250 m)",1
"Greece: Magnesia, Platanidia",1
"Greece: Magnesia, Zagora",1
"Greece: Makedonia, Halkidiki",1
"Greece: Makedonia, Mt. Lailias",1
"Greece: Makedonia, Nomos",1
"Greece: Makedonien, Kozani",1
"Greece: Mani Peninsula, Cape Matapan",1
Greece: Maniklotiko: Oxilothos,1
"Greece: Manolatis, Samos",1
"Greece: Mati beach, Feneos",1
Greece: Mavrovouni,1
"Greece: Mavrovuni Mt., 35 Km N. of Volos",1
Greece: Messene,1
"Greece: Messenia, Foinikounta",1
"Greece: Messenia, Methoni",1
"Greece: Messenia, Stoupa",1
Greece: Messinas,1
"Greece: Messinia, Kardamili",1
"Greece: Messinia, Pirgos",1
Greece: Messinias,1
Greece: Messolongi,1
Greece: Meteora,1
Greece: Metsovo,1
"Greece: Metsovo, Metsovo",1
"Greece: Milos island, around laguna",1
"Greece: Milos island, road to Triades",1
"Greece: Milos River, Lerni springs",1
"Greece: Milos, Lerni springs",1
Greece: Mistras,1
"Greece: Mornos River, Nafpaktos",1
"Greece: Mt Timfi, Micro Papingo",1
"Greece: Mt. Malimadi, NW Greece",1
"Greece: Mt. Orvilos, N Greece",1
"Greece: Mt. Taygetos, 1,2 km NW Hutte Rg. Katafigio",1
"Greece: Mt. Varnous, Vigla",1
Greece: Mt.Parnassos,1
"Greece: Myrtos, Crete",1
"Greece: N Pindhos, Vasilitsa ski resort",1
"Greece: N. Achaias,Achaia Claus",1
"Greece: Nafpaktos, Mornos River",1
"Greece: Nagos, Chios Island Island",1
Greece: Nas,1
Greece: Naxos isl.,1
Greece: Nea Figaleia,1
Greece: near Angitis and Kokkinogia W of Drama,1
Greece: Neraida,1
"Greece: Nom. Messinias, Kalamata",1
"Greece: North Aegean, Lesbos, Agiassos",1
"Greece: Oenoi, Attica",1
Greece: Olympus,1
Greece: Olympus Mt.,1
"Greece: Olympus Mt., road Prionia Lithohosio",1
"Greece: Omalos, W Crete",1
Greece: Pades,1
"Greece: Paiko, NW",1
"Greece: Palaearctic, Lesbos, NW of Agiasos",1
Greece: Paliostafida,1
Greece: Panachaiko mountain,1
"Greece: Papadia, Tavropos River",1
Greece: Papingo,1
Greece: Parnassos mt.,1
"Greece: Parnitha, Attica",1
"Greece: Peleponnese, Lakonia, W Gythio, Sminos river",1
"Greece: Peleponnese, Messinia, Mt. Taygetos W, Daidona E",1
"Greece: Peleponnese, Messinia, Mt. Taygetos W, Saidona E",1
"Greece: Peleponnese, Messinia, Mt. Taygetos, Marathos S",1
Greece: Peleponnesos,1
"Greece: Pelopi, Lesvos Island",1
"Greece: Peloponese, Rogi",1
"Greece: Peloponn, Leonidio",1
"Greece: Peloponnes, Leonidi",1
"Greece: Peloponnese, Akhaia, Kalavrita, 1.7 km NE",1
"Greece: Peloponnese, Akhaia, Kalavrita, ca 2.8 km NE, along road",1
"Greece: Peloponnese, Akhaia, Kalavrita, ca 3.1 km NE, along road",1
"Greece: Peloponnese, Chelmos mts., Kalavryta",1
"Greece: Peloponnese, east of Limnes",1
"Greece: Peloponnese, Epitalio, Alfeios River",1
"Greece: Peloponnese, Glaukos river at Souli",1
"Greece: Peloponnese, Ilia, Foloi, 5 Km S",1
"Greece: Peloponnese, Ilia, Olympia, archeological site",1
"Greece: Peloponnese, Kalavrita, NE of, Rogi",1
"Greece: Peloponnese, Kalavrita, NE of, Zachlorou, Vouraikos Schlucht",1
"Greece: Peloponnese, Kyparissia, castle ruins",1
"Greece: Peloponnese, Lakonia, Mt. Taygetos",1
"Greece: Peloponnese, Mani pen., Plitra, Karavostasi",1
"Greece: Peloponnese, Messinia, Exokhori, Vyros gorge",1
"Greece: Peloponnese, Olympia, Alfeios River",1
"Greece: Peloponnese, Pigadakia",1
"Greece: Peloponnese, Sella",1
"Greece: Peloponnese, Taygetos, Morea, mer.",1
"Greece: Peloponnesos, Chelmos Mt. (Xerocampos)",1
"Greece: Peloponnesos, Chelmos Mt., Xerocampos",1
"Greece: Peloponnesos, Katafigio Profitis Ilias, Oros Taygetos",1
"Greece: Peloponnesos, south of Trapeza",1
"Greece: Peloponnesus, Nom. Messinia, Ep. Kalamata, 6 8 km NE of Ano Amfia",1
Greece: Peloponnisos (lake Stimfalias),1
Greece: Peristera,1
Greece: Peristeras River,1
"Greece: Peristeras, Chios island",1
Greece: Phaestos,1
Greece: Phthiotis,1
"Greece: Phthiotis, Parnassos ski resort, upper station of cable car",1
"Greece: Piera, Mt. Olympus, Oropedio",1
"Greece: Piera, Mt. Olympus, Skourta",1
Greece: Pili,1
"Greece: Pindos Mts, Katara pass",1
Greece: Pinios: Omolio,1
"Greece: Pirgaki, Achaia, Peloponnese",1
Greece: Piros River,1
Greece: Plakias,1
Greece: Platania,1
"Greece: Platania, Volos",1
Greece: Platiana,1
Greece: Polydroso (Tsintzina),1
Greece: Possidi,1
Greece: Prespa Lake: Psarades,1
Greece: Prespa National Park,1
"Greece: Preveli, Crete isl.",1
Greece: Preveza,1
Greece: Profitis Ilias,1
"Greece: Prokopoi, Euboea",1
Greece: Psili Rahi,1
"Greece: Psorovohouni NE Vradheto, Plateau",1
Greece: Raptopoulo,1
Greece: Rethimno,1
"Greece: Rhodes, Agios Isidoros",1
"Greece: Rhodes, Eleousa",1
"Greece: Rhodes, road between Rhodes and Koskinou",1
Greece: Rhodopi Mt.,1
"Greece: Rhodos, Lindos, Anhohe Strasse 24",1
"Greece: River Evinos, Kokori",1
"Greece: River Louros, Louros",1
Greece: River Pamissos,1
Greece: River Peristeras,1
Greece: River Piros,1
Greece: Rodos isl.,1
"Greece: Rodos, 1 km SW Agios Isidoros",1
Greece: S. Athens,1
Greece: Sagiada,1
Greece: Salamina,1
Greece: Samos Isl.,1
"Greece: Samos, Manutates",1
"Greece: Samos, Nissi beach",1
"Greece: Samos, Oros Ambelos, Vourliotes",1
"Greece: Samos, Oros Kerkis, Evangelistrias",1
"Greece: Samos, Pirgos",1
Greece: Schinias Marathon National Park,1
Greece: SE of Granitis,1
"Greece: Siatista, Askion Mts",1
"Greece: Siatista, W Macedonia",1
Greece: Sikia,1
"Greece: Simi, Just above Symi harbour",1
Greece: Smolikas Oros,1
"Greece: Smolikas, Pigi Elefthero",1
"Greece: Southern Evoikos Gulf, Marmari, Evia, Aegean Sea",1
"Greece: Sparta, Anogia",1
Greece: Sperchios: Lamia,1
Greece: Srymon River,1
Greece: Sterea Ellada,1
"Greece: Sterea Ellada, Delphi, N of Moni Profiti Ilia",1
"Greece: Sterea Ellada, Evia, Agia Sofia",1
"Greece: Sterea Ellada, north of Distomo",1
"Greece: Sterea Ellas, Vardousia Mts., W of Athanasios Diakos",1
Greece: Stournareika,1
"Greece: Strymonas river, N Greece",1
"Greece: Symi, above Symi town",1
"Greece: Symi, Just above Symi harbour",1
Greece: Tembi gorge,1
Greece: Thasos,1
"Greece: Thassos, Potamia>Mt. Ipsari",1
Greece: Thermi Salonica,1
"Greece: Thessalia, Pilion, Tsangarada, Mylopotamos",1
Greece: Thessalonaki,1
"Greece: Thessaloniki, Akropolis",1
"Greece: Thessaloniki, Regional Unit Lake Volvi",1
"Greece: Thessaly, Magnisia, Volos SE 36km, valley SSW Promiri",1
"Greece: Thessaly, NTOIA PINDOS",1
"Greece: Thessaly, on road Chania Portaria, near a watering place",1
"Greece: Thessaly, Tirnavos env., Enge zwischen Larissa und Elassona",1
"Greece: Thessaly, Trikala district, Pili",1
"Greece: Thrace, Evros, Avandas Gorge",1
"Greece: Tilos, 6 km S Livadia",1
"Greece: Timfristos Mts, Karpenisi",1
Greece: Trachy Mt.,1
"Greece: Trichonis Lake, Acheloos Basin",1
Greece: Triklario/Sfika,1
"Greece: Valeontades, Valeondades",1
Greece: Vasiliki,1
Greece: Vathi,1
Greece: Vatos,1
"Greece: Volissos Kastro, Chios",1
"Greece: Voras, NW",1
"Greece: Vouraikos gorge, Zachlorou",1
Greece: W Argennos,1
"Greece: West Macedonia, Amyntaio, Amynta Stream",1
"Greece: Westmakedonien, Florina",1
"Greece: Zakros, Crete isl.",1
"Greece: Zakynthos, Zakynthos town",1
Greece: Zamanatiko,1
"Greece::Filiates, Igoumenitsa province",1
Greece:10 km W Ag. Paraskevi by Konitsa,1
Greece:15 km E Alexandroupolis,1
"Greece:Acarnania, Mt. Boumistos",1
"Greece:Achaia, Kerpini, 3 km S",1
"Greece:Achaia, Mount Chelmos, Kalavrita",1
Greece:Acheloos Estuary,1
Greece:Aegean Islands,1
"Greece:Aegean Islands, Samos, Pandrosso",1
Greece:Aegean Sea,1
"Greece:Aegean Sea, Gulf of Saronikos",1
"Greece:Aegean Sea, Mediterranean",1
"Greece:Aegean Sea, Santorini volcano",1
Greece:Aegina island,1
"Greece:Aetoloakarnania, connecting stream between Lake Trichonis and Lake Lysimachia",1
"Greece:Aetoloakarnania, Lake Trichonis, NE shore",1
"Greece:Aetoloakarnania, Lake Trichonis, NW shore",1
"Greece:Aetoloakarnania, N of old Trichonis town, Lake Trichonis",1
"Greece:Ag Varvara, Heraklion Province",1
Greece:Ag. Achillios junction between Psarades and Vrondero,1
"Greece:Ag. Ioannis, Pilion",1
Greece:Agais E Chios,1
"Greece:Agais E, Chios",1
"Greece:Agais, Nomos Kikladon",1
Greece:Agean Islands,1
Greece:Agia Kiriaki (Parga),1
"Greece:Agia Marina, Sterea Ellada",1
"Greece:Agiaki R., Lake Doirani, West Macedonia",1
"Greece:Agiasma Lagoon, Nestos River, Northern Greece",1
"Greece:Agiassos, near Sanatorium",1
"Greece:Agio Theodori, near Belitseka and Koutiveika, Taigetos Mts.",1
Greece:Agiofarago province,1
"Greece:Agiofarago, Crete",1
"Greece:Agios Athanasios, Drama province",1
"Greece:Agios Dimitrios, Alonnisos, Sporades",1
Greece:Agios Eustathios,1
Greece:Agios Georgios,1
Greece:Agios Georgios Kerkyra,1
Greece:Agios Germanos,1
Greece:Agios Germanos stream,1
Greece:Agios Ioanis,1
Greece:Agios Panteleimon Vegoritis Lake,1
Greece:Agios Vasileios,1
Greece:Agios Vasiliios,1
"Greece:Agrilidi, Astipalea",1
Greece:Aitoliko,1
Greece:Aitoloakarnania,1
"Greece:Aitoloakarnania, Katohi Coast",1
"Greece:Aiyaion, Samos, Samos island",1
"Greece:Akhaia, Kalavrita",1
"Greece:Akhaia, Kalogria, Ag. Petros",1
"Greece:Akhaia, Zaruchla",1
"Greece:Akrokorinthos, Korinth env., Korinthia prov.",1
Greece:Al Pelagia,1
"Greece:Alepochori, motorway to Vactioni, leg A. Nallert, 2 April 1996",1
Greece:Alexandroupoli,1
Greece:Alfeios River,1
Greece:Aliakmon,1
"Greece:Aliakmon river, Kaloneri",1
Greece:Almyri,1
Greece:Alomisos Island,1
Greece:Alonnisos island,1
"Greece:Ambeluzos, Kreta",1
Greece:Amfipoli: Strimonas river,1
"Greece:Amfissa WNW 18km, Lefkaditi SW 1km",1
Greece:Amorgos Is.,1
Greece:Amorgos island,1
"Greece:Amorgous, Cyclades",1
"Greece:Amoundi Beach, Crete",1
Greece:Anafi,1
"Greece:Anafi, Vagia",1
Greece:Anakoli spr. Kalamas delta,1
Greece:Analipsi,1
Greece:Analipsi Astypalea Island,1
"Greece:Anatolian Macedonia, Evrou, Soufliou, Loutra to Dadia",1
"Greece:Anatolic Macedonia, mt. Pangeon",1
"Greece:Anatoliki Makedonia Thraki, Antheia",1
"Greece:Anatoliki Makedonia Thraki, Dikella",1
"Greece:Anatoliki Makedonia Thraki, Marmaria",1
"Greece:Anatoliki Makedonia Thraki, Paralia Elai",1
"Greece:Anatoliki Makedonia Thraki, Simantra",1
"Greece:Anatoliki Makedonia Thraki, Stavroupoli",1
Greece:Anatoliko,1
"Greece:Anavyssos, Sounio",1
Greece:Andros island,1
"Greece:Andros island, Cyclades",1
"Greece:Anilia, Chaliki",1
Greece:Ano Pogoni,1
"Greece:Anopoli, Crete",1
"Greece:Anopoli, Kokkini Hani, Crete",1
"Greece:Anthousa, Pindos Mts., Epirus Mts.",1
Greece:Antikerso,1
Greece:Antikythira island,1
Greece:Antiparos,1
"Greece:Antiparos Island, Ag. Ioannis Theologos",1
Greece:Apano_Kufonisi,1
"Greece:Aperi, Karpathos",1
Greece:Apolakkia/Rhodos,1
"Greece:Arahova, Parnass",1
"Greece:Arcadia, Kardaras",1
"Greece:Arcadia, Oros Parnon, Ag. Petros, Meg. Tourla",1
Greece:Archipolis/Rhodos,1
"Greece:Argolida, Asprovrisi",1
Greece:Argolidos/arkadias,1
"Greece:Arkadhia, Kyanourias",1
"Greece:Arkadia, 10 km E Mesolongi",1
"Greece:Arkadia, 6.1 km SE Kollines",1
"Greece:Arkadia, 6.8 km SE Kollines",1
"Greece:Arkadias, Mt. Menalo",1
"Greece:Arta Epirus, Anthotopos",1
"Greece:Arta Epirus, Loutrotopos",1
"Greece:Arta, Strongiti",1
Greece:Artemida Attica,1
Greece:Asites province,1
Greece:Aspronisi,1
Greece:Astakida ilset NW of Karpathos,1
Greece:Astakida islet NW of Karpathos,1
"Greece:Astypalaia, Dodekanisa",1
"Greece:Astypalea island, Mediterranean Sea",1
"Greece:Athens, Amaroussion",1
"Greece:Athens, drag store",1
"Greece:Athens, flea market",1
"Greece:Athens, Koropion",1
"Greece:Athens, super market",1
"Greece:Attica, Athens, Ilisos river, Moschato",1
"Greece:Attica, Athens, Kifisos, Ilion",1
"Greece:Attica, Athens, Pikrodafni sream, Paleo Faliro",1
"Greece:Attica, Athens, Pikrodafni stream, Paleo Faliro",1
"Greece:Attica, Delta Falirou",1
"Greece:Attica, Korinthia, between Argos and Korinthos",1
"Greece:Attica, Marousi",1
"Greece:Attica, Megara",1
"Greece:Attica, Nafpaktos",1
"Greece:Attica, near Megara village",1
"Greece:Attica, Riding Centre",1
Greece:Attika Chalandri,1
Greece:Attika Kallithea,1
Greece:Attika Trizina,1
"Greece:Attika, Sounio",1
Greece:Attiki Ilion,1
Greece:Attiki Methana Trizina,1
"Greece:Attiki, Korydallos",1
"Greece:Attiki, Saronicos Gulf",1
Greece:Attikis region,1
Greece:Attiky,1
"Greece:Atzigano Cave, Adrianos, Lassithi, Crete Island",1
Greece:Avandas Gorge,1
Greece:Avgo islet north of Crete,1
"Greece:Avia, Kalamata",1
"Greece:Avlonitsa, Naxos, Cyclades",1
Greece:Axiopulus,1
"Greece:Balkan, Vigla",1
Greece:Beabies,1
"Greece:between Bouzion and Kalianei, N peloponnese",1
Greece:between Drama and Xanthi,1
"Greece:brackish lake W of Kato Xirokhorion, S of Argos, W coast of Peloponnisos, Ionian Sea",1
Greece:Camares,1
"Greece:Cave Over Kopais Lake, Orkomenos, Beotia",1
Greece:central,1
"Greece:Central Greece, 30km S Karpensis",1
"Greece:Central Greece, Boeotia, nr Arahova",1
"Greece:Central Greece, C Greece, Tempi valley, Omelio",1
"Greece:Central Greece, Fokida, Amfissa ENE 20km, Parnass Ski Resort, Sterolaka",1
"Greece:Central Greece, Fokida, Amfissa NE 20km, Fterolaka",1
"Greece:Central Greece, Fokida, Amfissa NE 21km, Perdikobrisi",1
"Greece:Central Greece, Fokis, Delphi",1
"Greece:Central Greece, Parnass, Arahova",1
"Greece:Central Greece, Sterea Ellas, Karpenisi ESE 8 km, Timfristos SW 3 km",1
"Greece:Central Greece, Viotia, Parnassos, nr Arahova",1
"Greece:Central Macedonia, Central Macedonia, Chalkidike, Olympiada Ag. Vavare, Buchenwald",1
"Greece:Central Macedonia, Central Macedonia, Chalkydike, Sithonia, Vouvouvrou",1
"Greece:Central Macedonia, Drosia",1
"Greece:Central Macedonia, Litochoron Mesangala",1
"Greece:Central Macedonia, Mt. Athos",1
"Greece:Central Macedonia, Neokastro, Imathia",1
"Greece:Central Macedonia, Neokastro, Imathia, Imathia",1
"Greece:Central Macedonia, Seres, Kalokastro",1
"Greece:Central Macedonia, Seres, NE Ano Poroia village",1
"Greece:Central Macedonia, Seres, NW Ano Vyroneia village",1
"Greece:Central Macedonia, Seres, SE Neo Petrisio village",1
"Greece:Central Macedonia, Serres, N Neo Petrisio village",1
"Greece:Central Macedonia, Serres, NW Neo Petrisio village",1
Greece:Cephalonia,1
"Greece:Cephalonia, 3km SW Tzanata",1
"Greece:Chaldikidi, Paliouri",1
Greece:Chalki,1
Greece:Chalki. an der Strasse zwischen Pontamos und Chorio,1
"Greece:Chalkidiki Lake, near Ayios Vassilios",1
"Greece:Chalkidiki, Kalamitsi, Sithonia",1
"Greece:Chalkidiki, Nea Plagia",1
"Greece:Chalkidiki, Sithonia, 2 km S Kalamitsi",1
"Greece:Chania, Crete, Plemeniana",1
"Greece:Chania, flea market",1
"Greece:Chania, super market",1
Greece:Chanion,1
"Greece:Chelmos Mts, Peloponnesos",1
"Greece:Chiflik, elevation, 856",1
"Greece:Chios, Ag Georgios Sikousis",1
"Greece:Chios, Anabatos",1
"Greece:Chios, S. Pyrgil",1
"Greece:Chios, slopes of Mt. Kochlias NE of Anavatos village",1
Greece:Chlomontas River,1
"Greece:Chondros islet, Astypalaia, Dodekanisa",1
Greece:Chrysi islet SE of Crete,1
"Greece:Chrysoupoli, East Macedonia and Thrace",1
Greece:Copais,1
Greece:Corfu City,1
Greece:Corfu island,1
"Greece:Corfu, 479 m",1
"Greece:Corfu, Ahravi",1
"Greece:Corfu, Italy",1
"Greece:Corfu, Italy, Montenegro",1
"Greece:Corfu, Kerkyra",1
"Greece:Corfu, Limni Kerion, Villa Artemis",1
"Greece:Corfu, Mediterranean",1
Greece:Corfu: Great Salt Lake,1
Greece:Crete (Gazion),1
Greece:Crete AghiosNikolaos,1
Greece:Crete Cave near Kritsa,1
Greece:Crete Chania Souda,1
"Greece:Crete Exo Mouliana, along path to Richtis Waterfall",1
Greece:Crete Herakleion,1
"Greece:Crete isl., Artemis isl.",1
"Greece:Crete isl., Avgo isl.",1
"Greece:Crete isl., Makroulo isl.",1
"Greece:Crete isl., Souda isl.",1
"Greece:Crete isl., Spatha cape",1
"Greece:Crete isl., Strongylo Kefali, Akrotiri",1
"Greece:Crete Island, Melisoudaki",1
Greece:Crete KatoZakros,1
Greece:Crete Kissamos,1
Greece:Crete Melidoni Cave,1
Greece:Crete Milatos Cave,1
Greece:Crete Mochlos,1
Greece:Crete Plakias,1
Greece:Crete Praisos,1
"Greece:Crete, 0,75 km ENE Matala",1
"Greece:Crete, 1,7 km S Topolia",1
"Greece:Crete, Agia Lake, Kydonias",1
"Greece:Crete, Agios Georgios",1
"Greece:Crete, Agios Konstantinos 0.2 km towards Episkopi, road border at sandstone rocks",1
"Greece:Crete, Agios Nikolaos, Istro bay, Istron",1
"Greece:Crete, Amoundi Beach",1
"Greece:Crete, Anopoli, field at the W end",1
"Greece:Crete, Arvi",1
"Greece:Crete, Assistes",1
"Greece:Crete, Chania Pref., Mousouron, road from Lakki to Omalo",1
"Greece:Crete, Chania, Chora Sfakion",1
"Greece:Crete, Chania, Moussouri, Omalos",1
"Greece:Crete, Chania, Omalos plain",1
"Greece:Crete, Chania, Plemeniana",1
"Greece:Crete, Chersonissos",1
"Greece:Crete, Chersonissos Aski",1
"Greece:Crete, Chorafakia",1
"Greece:Crete, Crete",1
"Greece:Crete, Dromonero, Chania",1
"Greece:Crete, East of Kreta, Mochos, Krasi",1
"Greece:Crete, east, env. Chersonissos Aski",1
"Greece:Crete, Eparchi",1
"Greece:Crete, Floria",1
"Greece:Crete, Gazion",1
"Greece:Crete, Giouchtas 15 km S Heraklion",1
"Greece:Crete, Hanlon, W coast at Ormos Livadi",1
